event_id,doc_id,sent_id,event_type,trigger_word,agent,agent_key,patient,patient_key,location,time_expr,time_value,time_granularity,time_method,time_confidence,sort_key,dct,negated,confidence,sentence
wn-0015:14:429,wn-0015,14,discovery,observed,,,Mkn 421,PERSON:Mkn 421,,May 2000,2000-05,month,month_year,0.95,2000-05-01,2005-02-04,False,0.8,"Mkn 421 was observed three times with Chandra's Low-Energy Transmission Grating (LETG), twice in conjunction with the High Resolution Camera (May 2000 and July 2003) and once with the Advanced CCD Imaging Spectrometer (October 2002)."
wn-0016:0:15,wn-0016,0,failure,lose out,,,The revolutionary space telescope,,,2006,2006,year,year,0.9,2006-01-01,2005-02-08,False,0.65,The revolutionary space telescope that brought great images of space back down to Earth will lose out in NASA's budget reorganisation for 2006.
wn-0016:3:88,wn-0016,3,failure,cancelled,,,A planned fifth maintenance job,,,,2005-02-08,day,dct_fallback,0.25,2005-02-08,2005-02-08,False,0.6,"A planned fifth maintenance job on the space telescope was cancelled as a result of the Columbia disaster, and experts argue as to how long it can remain useful to scientists."
wn-0016:3:95,wn-0016,3,failure,disaster,,,Columbia,ORG:Columbia,,,2005-02-08,day,dct_fallback,0.25,2005-02-08,2005-02-08,False,0.7,"A planned fifth maintenance job on the space telescope was cancelled as a result of the Columbia disaster, and experts argue as to how long it can remain useful to scientists."
wn-0016:4:115,wn-0016,4,failure,fail,,,It,,,2007,2007,year,year,0.9,2007-01-01,2005-02-08,False,0.65,It is expected to fail irreversibly by 2007 if vital work is not done.
wn-0017:0:12,wn-0017,0,discovery,discovery,,,the smallest planet,,,,2005-02-08,day,dct_fallback,0.25,2005-02-08,2005-02-08,False,0.55,Alex Wolszczan of Penn State and Maciej Konacki of Caltech announced the discovery of the smallest planet detected outside our solar system.
wn-0017:0:17,wn-0017,0,discovery,detected,the smallest planet,,,,,,2005-02-08,day,dct_fallback,0.25,2005-02-08,2005-02-08,False,0.55,Alex Wolszczan of Penn State and Maciej Konacki of Caltech announced the discovery of the smallest planet detected outside our solar system.
wn-0017:1:35,wn-0017,1,discovery,found,Wolszczan,PERSON:Wolszczan,the very first extrasolar planets,,,1992,1992,year,year,0.9,1992-01-01,2005-02-08,False,0.75,The new body is located in the same planetary system where Wolszczan found the very first extrasolar planets in 1992.
wn-0017:4:119,wn-0017,4,discovery,discovered,Three terrestrial planets,,earlier occupy orbits,,,,2005-02-08,day,dct_fallback,0.25,2005-02-08,2005-02-08,False,0.6,"Three terrestrial planets discovered earlier occupy orbits similar in proportion to the orbits of Mercury, Venus, and Earth."
wn-0017:6:183,wn-0017,6,discovery,discovered,,,any extrasolar planetary system,,,,2005-02-08,day,dct_fallback,0.25,2005-02-08,2005-02-08,False,0.6,"""Surprisingly, the planetary system around this pulsar resembles our own solar system more than any extrasolar planetary system discovered around a Sun-like star,"" Konacki said."
wn-0017:7:199,wn-0017,7,discovery,observations,,,our,,,,2005-02-08,day,dct_fallback,0.25,2005-02-08,2005-02-08,False,0.55,"""Because our observations practically rule out a possible presence of an even more distant, massive planet or planets around the pulsar, it is quite possible that the tiny fourth planet is the largest member of a cloud of interplanetary debris at the outer edge of the pulsar's planetary system, a remnant of the original protoplanetary disk that created the three inner planets,"" Wolszczan explained."
wn-0017:8:272,wn-0017,8,discovery,discovery,,,planets,,,1992,1992,year,year,0.9,1992-01-01,2005-02-08,False,0.6,"Since the original discovery of planets in 1992, Wolszczan and colleagues, using the Arecibo radio telescope in Puerto Rico, "". . ."
wn-0017:9:300,wn-0017,9,discovery,discovery,,,,,,,2005-02-08,day,dct_fallback,0.25,2005-02-08,2005-02-08,False,0.5,"feel now, with this discovery, that the basic inventory of this planetary system has been completed."""
wn-0018:0:2,wn-0018,0,flyby,encounter,,,,,,,2005-02-09,day,dct_fallback,0.25,2005-02-09,2005-02-09,False,0.5,A close encounter with the supermassive black hole at the center of the Milky Way has set a star on a one way trip into intergalactic space.
wn-0018:1:31,wn-0018,1,discovery,detected,The star,,,,the MMT Observatory,,2005-02-09,day,dct_fallback,0.25,2005-02-09,2005-02-09,False,0.55,"The star, detected at the MMT Observatory in Tucson, Arizona, is zipping outward at a speed of 1.5 million miles per hour."
wn-0019:3:49,wn-0019,3,launch,Launched,,,the new rocket design,,Guiana Space Centre,,2005-02-13,day,dct_fallback,0.25,2005-02-13,2005-02-13,False,0.6,"Launched from the Guiana Space Centre at Kourou, French Guiana, the new rocket design carried three payloads: the X-TAR-EUR communications satellite, the Sloshsat FLEVO experimental satellite, and the Maqsat B2 which remained attached to the Ariane upper stage."
wn-0019:4:112,wn-0019,4,launch,launch,,,,,,,2005-02-13,day,dct_fallback,0.25,2005-02-13,2005-02-13,False,0.5,The Ariane ECA can carry up to ten tons of payload improving on the launch capacity of the Ariane 5 Generic by 4 tonnes.
wn-0019:5:125,wn-0019,5,launch,launch,,,,,,December 2002,2002-12,month,month_year,0.95,2002-12-01,2005-02-13,False,0.55,This launch was the second test for the new design following a launch failure in December 2002.
wn-0019:5:136,wn-0019,5,launch,launch,,,,,,December 2002,2002-12,month,month_year,0.95,2002-12-01,2005-02-13,False,0.55,This launch was the second test for the new design following a launch failure in December 2002.
wn-0019:5:137,wn-0019,5,failure,failure,,,launch,,,December 2002,2002-12,month,month_year,0.95,2002-12-01,2005-02-13,False,0.6,This launch was the second test for the new design following a launch failure in December 2002.
wn-0021:0:4,wn-0021,0,discovery,discovered,they,,the first galaxy,,,,2005-02-23,day,dct_fallback,0.25,2005-02-23,2005-02-23,False,0.6,Astronomers claim they have discovered the first galaxy made entirely of dark matter.
wn-0021:1:18,wn-0021,1,discovery,found,,,The galaxy,,,years,,vague,no_pattern,0.1,,2005-02-23,False,0.65,The galaxy was found 50 million light years away using the University of Manchester's Lovell Telescope in Cheshire and confirmed with the Arecibo telescope in Puerto Rico.
wn-0021:4:91,wn-0021,4,discovery,discovery,,,,,,five-year,P5Y,duration,duration,0.8,,2005-02-23,False,0.55,The discovery came from a five-year project to study the distribution of hydrogen atoms throughout the Universe.
wn-0021:5:117,wn-0021,5,discovery,detected,radio telescopes,,that,,,,2005-02-23,day,dct_fallback,0.25,2005-02-23,2005-02-23,False,0.6,Hydrogen gas releases radiation that can be detected by radio telescopes.
wn-0021:6:150,wn-0021,6,discovery,found,,,,,,,2005-02-23,day,dct_fallback,0.25,2005-02-23,2005-02-23,False,0.55,"In the cluster of galaxies known as Virgo, an international team from the UK, France, Italy and Australia led by researchers at Cardiff University found hydrogen atoms amounting to 100 million times the mass of the Sun."
wn-0021:10:261,wn-0021,10,discovery,discovery,,,,,,,2005-02-23,day,dct_fallback,0.25,2005-02-23,2005-02-23,False,0.5,"""It's a really exciting discovery."""
wn-0022:0:7,wn-0022,0,launch,launch,,,,,,4:42 p.m. EST,2005-03-11T16:42,time,clock,0.8,2005-03-11T16:42,2005-03-11,False,0.55,"A Lockheed-Martin built Atlas V launch vehicle, successfully launched from Cape Canaveral, Florida at 21:42 UTC (4:42 p.m. EST)."
wn-0022:0:11,wn-0022,0,launch,launched,,,A Lockheed-Martin,,Cape Canaveral,4:42 p.m. EST,2005-03-11T16:42,time,clock,0.8,2005-03-11T16:42,2005-03-11,False,0.65,"A Lockheed-Martin built Atlas V launch vehicle, successfully launched from Cape Canaveral, Florida at 21:42 UTC (4:42 p.m. EST)."
wn-0022:2:46,wn-0022,2,launch,launch,,,the satellite,,,,2005-03-11,day,dct_fallback,0.25,2005-03-11,2005-03-11,False,0.6,This was Lockheed-Martin's second try to launch the satellite.
wn-0022:3:56,wn-0022,3,delay,scrub,,,,,,Yesterday,2005-03-10,day,day_word,0.9,2005-03-10,2005-03-11,False,0.55,Yesterday's attempt ended in a scrub when the flight control computer passed a red-line with less than three minutes remaining in the countdown.
wn-0022:4:82,wn-0022,4,launch,launch,,,the Atlas V vehicle,,,,2005-03-11,day,dct_fallback,0.25,2005-03-11,2005-03-11,False,0.55,"This was the fifth launch of the Atlas V vehicle, and the first launch where the rocket used three of the first stage, Aerojet built, solid rocket motors."
wn-0022:4:92,wn-0022,4,launch,launch,,,,,,,2005-03-11,day,dct_fallback,0.25,2005-03-11,2005-03-11,False,0.5,"This was the fifth launch of the Atlas V vehicle, and the first launch where the rocket used three of the first stage, Aerojet built, solid rocket motors."
wn-0022:19:448,wn-0022,19,launch,launch,,,,,,early yesterday morning,2005-03-10,day,day_word,0.9,2005-03-10,2005-03-11,False,0.55,The Atlas vehicle was rolled out of its vertical integration facility 1800 feet from the launch pad early yesterday morning (before the first launch attempt).
wn-0022:19:457,wn-0022,19,launch,launch,,,,,,early yesterday morning,2005-03-10,day,day_word,0.9,2005-03-10,2005-03-11,False,0.55,The Atlas vehicle was rolled out of its vertical integration facility 1800 feet from the launch pad early yesterday morning (before the first launch attempt).
wn-0022:21:497,wn-0022,21,launch,launch,,,,,,,2005-03-11,day,dct_fallback,0.25,2005-03-11,2005-03-11,False,0.5,Past American rockets (with the exception of the Saturns and Space Shuttles) have always been assembled on the launch pad.
wn-0022:22:505,wn-0022,22,delay,delay,,,,,,,2005-03-11,day,dct_fallback,0.25,2005-03-11,2005-03-11,False,0.5,"In the case of a delay in launching, this would cause delays in all the rockets that needed to be launched after the one that experienced the delay."
wn-0022:22:507,wn-0022,22,launch,launching,,,,,,,2005-03-11,day,dct_fallback,0.25,2005-03-11,2005-03-11,False,0.55,"In the case of a delay in launching, this would cause delays in all the rockets that needed to be launched after the one that experienced the delay."
wn-0022:22:512,wn-0022,22,delay,delays,,,,,,,2005-03-11,day,dct_fallback,0.25,2005-03-11,2005-03-11,False,0.5,"In the case of a delay in launching, this would cause delays in all the rockets that needed to be launched after the one that experienced the delay."
wn-0022:22:521,wn-0022,22,launch,launched,,,that,,,,2005-03-11,day,dct_fallback,0.25,2005-03-11,2005-03-11,False,0.6,"In the case of a delay in launching, this would cause delays in all the rockets that needed to be launched after the one that experienced the delay."
wn-0022:22:528,wn-0022,22,delay,delay,,,,,,,2005-03-11,day,dct_fallback,0.25,2005-03-11,2005-03-11,False,0.5,"In the case of a delay in launching, this would cause delays in all the rockets that needed to be launched after the one that experienced the delay."
wn-0022:23:552,wn-0022,23,delay,delays,,,,,,,2005-03-11,day,dct_fallback,0.25,2005-03-11,2005-03-11,False,0.5,"With the new clean pad concept, rockets can be assembled and checked out before being moved to the pad, saving delays in the schedule."
wn-0022:24:559,wn-0022,24,launch,launch,,,,,,approximately half an hour,PT1H,duration,duration,0.8,,2005-03-11,False,0.55,"The launch tower and rocket move out to the pad along a set of railroad tracks, making the 1800 foot journey in approximately half an hour, topping out around two miles per hour."
wn-0022:25:605,wn-0022,25,launch,launch,,,,,,,2005-03-11,day,dct_fallback,0.25,2005-03-11,2005-03-11,False,0.5,"Because of the clean pad concept, none of the launch control electronics or spacecraft environmental systems are on the pad."
wn-0022:26:636,wn-0022,26,launch,launch,,,,,,,2005-03-11,day,dct_fallback,0.25,2005-03-11,2005-03-11,False,0.5,"Instead, they are run along the railroad tracks with the rocket as it moves to the pad on launch day."
wn-0022:27:654,wn-0022,27,failure,destroyed,,,they,,,,2005-03-11,day,dct_fallback,0.25,2005-03-11,2005-03-11,True,0.6,"When they get there, they slide into concrete enclosures so that they are not destroyed during the rocket launch."
wn-0022:27:658,wn-0022,27,launch,launch,,,rocket,,,,2005-03-11,day,dct_fallback,0.25,2005-03-11,2005-03-11,False,0.55,"When they get there, they slide into concrete enclosures so that they are not destroyed during the rocket launch."
wn-0024:9:256,wn-0024,9,discovery,discovered,Scientists,,bacteria,,,,2005-03-17,day,dct_fallback,0.25,2005-03-17,2005-03-17,False,0.6,Scientists recently discovered bacteria near the mouths of undersea volcanic vents on Earth where bacteria live off sulfur instead of oxygen and discharge methane as a by-product of their life cycle.
wn-0024:10:292,wn-0024,10,discovery,discovery,,,signs,,,,2005-03-17,day,dct_fallback,0.25,2005-03-17,2005-03-17,False,0.55,"Though controversial, the discovery of signs of methane gas in Mars' atmosphere also interests researchers who believe it indicates the possibility of subsurface life."
wn-0024:12:343,wn-0024,12,discovery,found,They,,evidence,,,,2005-03-17,day,dct_fallback,0.25,2005-03-17,2005-03-17,False,0.6,"They found evidence that glaciers moved from the poles to the equator between 3.5 and 4 million years ago, suggesting that Mars is currently in an interglacial period."
wn-0024:16:462,wn-0024,16,discovery,findings,,,,,,1991,1991,year,year,0.9,1991-01-01,2005-03-17,False,0.55,"A 1991 hypothesis, then considered outrageous by suggesting Mars was no stranger to floods, is now supported by recent findings."
wn-0024:18:495,wn-0024,18,discovery,detect,,,water,,,early May,2005-05,month,bare_month,0.75,2005-05-01,2005-03-17,False,0.65,Mars Express will deploy a special radar instrument in early May which should be able to detect water and ice even several miles beneath the surface.
wn-0024:19:510,wn-0024,19,discovery,found,,,water,,Mars,,2005-03-17,day,dct_fallback,0.25,2005-03-17,2005-03-17,False,0.6,"Should water be found on Mars, the chances of finding life are great."
wn-0024:19:517,wn-0024,19,discovery,finding,,,life,,,,2005-03-17,day,dct_fallback,0.25,2005-03-17,2005-03-17,False,0.6,"Should water be found on Mars, the chances of finding life are great."
wn-0024:20:540,wn-0024,20,discovery,discovered,,,Many extremophiles,,Earth,,2005-03-17,day,dct_fallback,0.25,2005-03-17,2005-03-17,False,0.6,"Many extremophiles, bacteria living under extreme conditions such as extreme salinity or heat, have already been discovered on Earth."
wn-0024:21:551,wn-0024,21,discovery,discovery,,,bacteria,,,February 2005,2005-02,month,month_year,0.95,2005-02-01,2005-03-17,False,0.6,"In February 2005, scientists announced the discovery of bacteria that survived in a state of frozen suspension for 32,000 years."
wn-0024:23:590,wn-0024,23,discovery,discoveries,,,,,,,2005-03-17,day,dct_fallback,0.25,2005-03-17,2005-03-17,False,0.5,These discoveries may offer a great chance to get objective evidence for Mars research.
wn-0025:0:9,wn-0025,0,discovery,discovered,NASA's Saturn exploration spacecraft,,an atmosphere,,,,2005-03-19,day,dct_fallback,0.25,2005-03-19,2005-03-19,False,0.6,"NASA's Saturn exploration spacecraft, Cassini, has discovered an atmosphere about the moon Enceladus."
